,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
956,956,2016309,2016,PHI,HOU,1226.930327,1532.915353,0.234020781,0.765979219,104,118,Houston,21,40,32,25,-600,27,25,27,25,450,222,9.5,A,2267,9,L ,102.375,110.75,86.125,0.43325,57.125,0.46925,29,0.35725,24,0.741,86.5,0.45275,66,0.490875,20.5,0.3325,32,0.8215,956,2016309,2016,PHI,HOU,1226.930327,1532.915353,0.234020781,0.765979219,104,118,Houston,21,40,32,25,-600,27,25,27,25,450,222,9.5,A,2267,9,L ,110.625,113,81,0.467625,53,0.514,28,0.38475,31.875,0.776875,82.75,0.4635,51,0.538,31.75,0.3425,38.625,0.662625
960,960,2016309,2016,PHO,NYK,1345.505003,1372.269637,0.603860468,0.396139532,97,128,NewYork,29,34,25,40,110,19,24,32,22,-130,207,-2,A,2268,0,L ,103,114.5,86,0.435125,60.625,0.478125,25.375,0.307375,27.125,0.724125,81.125,0.47475,57.25,0.496375,23.875,0.43075,36,0.771625,960,2016309,2016,PHO,NYK,1345.505003,1372.269637,0.603860468,0.396139532,97,128,NewYork,29,34,25,40,110,19,24,32,22,-130,207,-2,A,2268,0,L ,104.75,103.75,87.875,0.464,69,0.495625,18.875,0.351625,22.75,0.74225,82.75,0.4655,61,0.48225,21.75,0.404,22.125,0.800375
962,962,2016309,2016,SAC,CLE,1448.257291,1657.395378,0.347907603,0.652092397,111,120,Cleveland,28,26,35,31,-260,25,35,24,27,220,218.5,7,A,2269,8,L ,110.375,115.75,89.125,0.46475,66.75,0.49725,22.375,0.362875,26.875,0.706625,89.75,0.478625,60.375,0.526,29.375,0.39375,24,0.791,962,2016309,2016,SAC,CLE,1448.257291,1657.395378,0.347907603,0.652092397,111,120,Cleveland,28,26,35,31,-260,25,35,24,27,220,218.5,7,A,2269,8,L ,101.375,105.5,84.25,0.462625,60.875,0.523125,23.375,0.30675,22.75,0.71925,81.875,0.464375,55.625,0.513375,26.25,0.3625,24.875,0.796875
966,966,2016310,2016,DEN,PHO,1446.480851,1316.776773,0.789561281,0.210438719,116,98,Phoenix,18,23,33,24,400,25,30,27,34,-500,214.5,-9.5,H,2270,4,W ,110.75,109,89.875,0.465625,65.25,0.508875,24.625,0.353125,24,0.792625,85.25,0.460375,59.125,0.51125,26.125,0.34475,27,0.798375,966,2016310,2016,DEN,PHO,1446.480851,1316.776773,0.789561281,0.210438719,116,98,Phoenix,18,23,33,24,400,25,30,27,34,-500,214.5,-9.5,H,2270,4,W ,106.375,92.375,86.25,0.446625,62,0.46,24.25,0.4195,25.25,0.768,82.25,0.404375,58.25,0.457875,24,0.278375,26.5,0.736375
967,967,2016310,2016,LAL,CLE,1312.428381,1663.624461,0.190617799,0.809382201,108,120,Cleveland,33,31,31,25,-600,31,24,27,26,450,211,9.5,A,2271,4,L ,104.75,108.25,81.875,0.466125,57.125,0.518875,24.75,0.344125,25.875,0.77975,82.875,0.50325,59,0.56725,23.875,0.342,22.375,0.772875,967,2016310,2016,LAL,CLE,1312.428381,1663.624461,0.190617799,0.809382201,108,120,Cleveland,33,31,31,25,-600,31,24,27,26,450,211,9.5,A,2271,4,L ,105.125,109.125,83.75,0.476125,60,0.538875,23.75,0.320125,24.375,0.758,82.875,0.472,54.375,0.52125,28.5,0.382875,24.875,0.796875
965,965,2016310,2016,SAS,CHI,1783.269535,1475.092281,0.912906972,0.087093028,109,101,Chicago,27,20,27,27,1100,27,27,30,25,-2500,201,-14.5,H,2272,2,W ,109.375,93.625,85.625,0.497125,65.625,0.534625,20,0.374375,20,0.849875,83.875,0.41325,61.875,0.449375,22,0.313,23.25,0.769,965,2016310,2016,SAS,CHI,1783.269535,1475.092281,0.912906972,0.087093028,109,101,Chicago,27,20,27,27,1100,27,27,30,25,-2500,201,-14.5,H,2272,2,W ,110.5,98.75,87.625,0.478875,65.875,0.52975,21.75,0.311125,25.5,0.819375,90.5,0.422125,70.25,0.429,20.25,0.39275,19.25,0.761375
964,964,2016310,2016,TOR,ATL,1604.155843,1572.94084,0.680339899,0.319660101,104,96,Atlanta,21,27,27,21,145,20,32,30,22,-165,202,-3.5,H,2273,11,W ,105.875,100.5,77.875,0.477625,54.75,0.53225,23.125,0.3565,29.875,0.79225,79,0.460375,57.625,0.482875,21.375,0.41175,26.25,0.75075,964,2016310,2016,TOR,ATL,1604.155843,1572.94084,0.680339899,0.319660101,104,96,Atlanta,21,27,27,21,145,20,32,30,22,-165,202,-3.5,H,2273,11,W ,92.875,104.5,86.25,0.412375,59.875,0.4665,26.375,0.289125,19.375,0.754125,84,0.467875,56.875,0.504875,27.125,0.3975,20.75,0.745375
970,970,2016311,2016,BOS,HOU,1609.754346,1538.083506,0.728735562,0.271264438,98,102,Houston,19,27,31,25,175,23,20,30,25,-200,224.5,-4.5,A,2274,5,L ,110.875,102.5,91.75,0.4415,66.875,0.489,24.875,0.306625,27.75,0.803375,88.5,0.436125,65.25,0.48475,23.25,0.283375,25.625,0.72675,970,2016311,2016,BOS,HOU,1609.754346,1538.083506,0.728735562,0.271264438,98,102,Houston,19,27,31,25,175,23,20,30,25,-200,224.5,-4.5,A,2274,5,L ,108.375,112.875,81.25,0.45675,52.875,0.5005,28.375,0.38125,31.125,0.7795,84.125,0.46025,53.375,0.533,30.75,0.326,37.5,0.6815
972,972,2016311,2016,CHI,MIA,1473.900091,1538.22931,0.551154768,0.448845232,96,118,Miami,23,31,30,34,-180,31,27,23,15,160,199.5,4,A,2275,5,L ,105,106.125,84.75,0.481875,64.625,0.50225,20.125,0.419375,18.75,0.80025,89.625,0.443125,65.625,0.483625,24,0.34575,25.25,0.741,972,2016311,2016,CHI,MIA,1473.900091,1538.22931,0.551154768,0.448845232,96,118,Miami,23,31,30,34,-180,31,27,23,15,160,199.5,4,A,2275,5,L ,98.75,103.875,86.75,0.431625,65.125,0.448375,21.625,0.389125,20,0.8275,87.5,0.468875,73.25,0.504125,14.25,0.2505,23.5,0.7555
968,968,2016311,2016,CHO,DET,1549.675369,1528.892083,0.667141454,0.332858546,118,103,Detroit,32,21,28,22,150,38,31,19,30,-170,202.5,-4,H,2276,0,W ,111.625,100.625,83.625,0.467625,54,0.495125,29.625,0.418375,25.625,0.823375,86.5,0.436875,62.5,0.49275,24,0.271625,22.875,0.79425,968,2016311,2016,CHO,DET,1549.675369,1528.892083,0.667141454,0.332858546,118,103,Detroit,32,21,28,22,150,38,31,19,30,-170,202.5,-4,H,2276,0,W ,100.25,95.375,80.375,0.490125,60.875,0.534875,19.5,0.36475,18.375,0.80775,82.5,0.4375,55.875,0.4955,26.625,0.321,23.5,0.632375
976,976,2016311,2016,GSW,POR,1782.785802,1573.568021,0.855696944,0.144303056,128,112,Portland,27,34,25,26,1000,40,41,29,18,-2000,228.5,-14,H,2277,0,W ,119.75,106.875,89.875,0.500125,56.875,0.560625,33,0.38775,22.625,0.769625,85,0.44525,58,0.4805,27,0.349625,27.875,0.759375,976,2016311,2016,GSW,POR,1782.785802,1573.568021,0.855696944,0.144303056,128,112,Portland,27,34,25,26,1000,40,41,29,18,-2000,228.5,-14,H,2277,0,W ,109,106.625,88.5,0.45025,66.5,0.47125,22,0.36875,27.375,0.792875,84.5,0.451375,56.125,0.470125,28.375,0.404375,23.625,0.794375
977,977,2016311,2016,LAC,NYK,1638.881821,1400.997867,0.874902212,0.125097788,101,94,NewYork,22,28,24,20,500,29,32,15,25,-700,205.5,-10.5,H,2278,1,W ,103.5,95.75,85.25,0.453625,54.375,0.4895,30.875,0.395125,21,0.71375,86.25,0.417125,61.625,0.463875,24.625,0.301125,20.875,0.8025,977,2016311,2016,LAC,NYK,1638.881821,1400.997867,0.874902212,0.125097788,101,94,NewYork,22,28,24,20,500,29,32,15,25,-700,205.5,-10.5,H,2278,1,W ,104.5,103.875,87.875,0.4655,67.875,0.495625,20,0.357625,21.125,0.7455,82.25,0.462125,60.25,0.485625,22,0.380375,22.75,0.847875
971,971,2016311,2016,MEM,NOP,1529.330006,1449.750488,0.737640873,0.262359127,121,114,NewOrleans,24,23,19,33,-145,20,28,25,26,125,205,2.5,H,2279,13,W ,109,107.25,84.625,0.480375,64.375,0.51425,20.25,0.369625,27,0.731875,83,0.4555,54.375,0.496125,28.625,0.366125,28.75,0.7215,971,2016311,2016,MEM,NOP,1529.330006,1449.750488,0.737640873,0.262359127,121,114,NewOrleans,24,23,19,33,-145,20,28,25,26,125,205,2.5,H,2279,13,W ,110,102.125,87.375,0.45875,58.875,0.52775,28.5,0.331625,27.75,0.7535,89,0.430375,64,0.4835,25,0.282,24.625,0.7205
973,973,2016311,2016,OKC,MIN,1643.041028,1346.255712,0.907549932,0.092450068,96,99,Minnesota,24,26,19,30,750,21,32,20,23,-1200,224,-12,A,2280,12,L ,109.5,106.375,89.875,0.47475,64.25,0.545125,25.625,0.299875,21.625,0.774375,87.375,0.46975,62.75,0.515,24.625,0.3575,21.125,0.733375,973,2016311,2016,OKC,MIN,1643.041028,1346.255712,0.907549932,0.092450068,96,99,Minnesota,24,26,19,30,750,21,32,20,23,-1200,224,-12,A,2280,12,L ,110.375,104.125,84,0.475625,56.125,0.52875,27.875,0.37475,24.625,0.819625,81.625,0.46225,63,0.48575,18.625,0.381125,27,0.815
969,969,2016311,2016,PHI,BRK,1221.762174,1335.398688,0.48038555,0.51961445,95,89,Brooklyn,21,24,22,22,-130,27,26,19,23,110,209,2,H,2281,1,W ,101.375,109.625,86.5,0.431125,57.625,0.46675,28.875,0.35425,23.125,0.72775,87.875,0.4425,67.125,0.479375,20.75,0.327625,31.5,0.813125,969,2016311,2016,PHI,BRK,1221.762174,1335.398688,0.48038555,0.51961445,95,89,Brooklyn,21,24,22,22,-130,27,26,19,23,110,209,2,H,2281,1,W ,108.125,104.625,85.875,0.49025,62,0.5365,23.875,0.3675,21.5,0.744,84.625,0.4635,66.25,0.477125,18.375,0.417625,24.625,0.7665
975,975,2016311,2016,SAC,ORL,1442.028209,1386.193877,0.71034383,0.28965617,100,107,Orlando,27,23,30,27,-105,21,28,26,25,-115,218,-1,A,2282,2,L ,106.875,113,88.75,0.448625,66.125,0.4755,22.625,0.364875,26,0.719,85.875,0.4935,60.125,0.55275,25.75,0.37025,25,0.76725,975,2016311,2016,SAC,ORL,1442.028209,1386.193877,0.71034383,0.28965617,100,107,Orlando,27,23,30,27,-105,21,28,26,25,-115,218,-1,A,2282,2,L ,112.125,109.5,84.25,0.487125,59.375,0.528375,24.875,0.382125,26.625,0.77125,87.75,0.474,65.5,0.53025,22.25,0.316875,25.75,0.76225
974,974,2016311,2016,UTA,WAS,1502.452102,1494.2727,0.650839347,0.349160653,114,93,Washington,29,19,20,25,155,32,24,32,26,-175,196,-4,H,2283,3,W ,96.125,93.375,76.5,0.456875,54.625,0.50675,21.875,0.329125,27.875,0.71975,79,0.431,57.375,0.4635,21.625,0.363125,24.5,0.71175,974,2016311,2016,UTA,WAS,1502.452102,1494.2727,0.650839347,0.349160653,114,93,Washington,29,19,20,25,155,32,24,32,26,-175,196,-4,H,2283,3,W ,106.5,97.75,83.625,0.47225,64.125,0.50075,19.5,0.361125,27,0.759625,89.375,0.42825,64.625,0.490125,24.75,0.27125,21.25,0.68875
982,982,2016312,2016,ATL,MEM,1567.687687,1533.189822,0.684435637,0.315564363,95,83,Memphis,22,19,17,25,1100,18,31,22,24,-2500,193,-14.5,H,2284,5,W ,101.125,99.25,87.125,0.453,55.625,0.519625,31.5,0.342875,16.625,0.726875,91.125,0.417125,64,0.47075,27.125,0.29325,20.25,0.750875,982,2016312,2016,ATL,MEM,1567.687687,1533.189822,0.684435637,0.315564363,95,83,Memphis,22,19,17,25,1100,18,31,22,24,-2500,193,-14.5,H,2284,5,W ,100.5,100,79.5,0.4535,51.375,0.51675,28.125,0.337,25.5,0.749625,83.375,0.43525,60.75,0.49075,22.625,0.28575,25.5,0.81975
979,979,2016312,2016,CHO,HOU,1557.848485,1548.768537,0.652016467,0.347983533,125,109,Houston,19,38,30,22,180,34,28,28,35,-210,215,-5,H,2285,2,W ,115.375,102,84.5,0.48025,54.25,0.508375,30.25,0.43075,25.75,0.824375,86.375,0.4375,60.25,0.500375,26.125,0.295625,24.125,0.79125,979,2016312,2016,CHO,HOU,1557.848485,1548.768537,0.652016467,0.347983533,125,109,Houston,19,38,30,22,180,34,28,28,35,-210,215,-5,H,2285,2,W ,111.5,112,82,0.479125,54.125,0.522375,27.875,0.4025,28.75,0.78525,86,0.45875,55,0.534375,31,0.3135,34,0.68375
978,978,2016312,2016,DAL,IND,1482.670599,1530.948671,0.573888811,0.426111189,105,112,Indiana,26,29,28,29,105,23,28,24,30,-125,203,-1.5,A,2286,6,L ,108.25,108.5,85.75,0.4735,58.5,0.545125,27.25,0.325,22,0.8185,86.5,0.460625,58.125,0.528125,28.375,0.323375,27.75,0.717875,978,2016312,2016,DAL,IND,1482.670599,1530.948671,0.573888811,0.426111189,105,112,Indiana,26,29,28,29,105,23,28,24,30,-125,203,-1.5,A,2286,6,L ,101.5,101.5,87.375,0.43825,65.5,0.485625,21.875,0.291625,24.375,0.77875,84.5,0.44975,62.5,0.4785,22,0.3795,22.375,0.78825
985,985,2016312,2016,DEN,WAS,1451.895932,1483.380493,0.59734304,0.40265696,116,100,Washington,23,27,33,17,105,27,25,23,41,-125,212.5,-1,H,2287,12,W ,112.625,106.375,90.75,0.473,65.75,0.5175,25,0.359,23.375,0.796875,83.875,0.452125,59.125,0.495875,24.75,0.34725,28.125,0.782625,985,2016312,2016,DEN,WAS,1451.895932,1483.380493,0.59734304,0.40265696,116,100,Washington,23,27,33,17,105,27,25,23,41,-125,212.5,-1,H,2287,12,W ,108.625,98.75,83.375,0.483,62.625,0.51775,20.75,0.367,26.625,0.77325,89.125,0.432375,65.75,0.483375,23.375,0.289375,21.875,0.6855
986,986,2016312,2016,GSW,PHO,1786.03855,1311.361692,0.964705847,0.035294153,123,116,Phoenix,24,32,39,21,2000,31,29,26,37,-9900,228.5,-18.5,H,2288,19,W ,119.25,108,90.25,0.490125,56.75,0.55725,33.5,0.369,24.125,0.7625,85.625,0.443125,58.875,0.474375,26.75,0.352625,28.875,0.76975,986,2016312,2016,GSW,PHO,1786.03855,1311.361692,0.964705847,0.035294153,123,116,Phoenix,24,32,39,21,2000,31,29,26,37,-9900,228.5,-18.5,H,2288,19,W ,109,96.375,86.25,0.4555,60.375,0.479375,25.875,0.417375,26.125,0.763375,83.125,0.414,58.75,0.466,24.375,0.292125,27.5,0.75725
983,983,2016312,2016,MIL,NOP,1439.886455,1445.890672,0.632064367,0.367935633,103,92,NewOrleans,28,24,19,21,230,33,22,22,26,-270,211,-6.5,H,2289,3,W ,106.875,104.125,81.875,0.49425,66.75,0.514875,15.125,0.399,26.625,0.749625,82.875,0.4445,57.125,0.476625,25.75,0.367,28.125,0.75025,983,2016312,2016,MIL,NOP,1439.886455,1445.890672,0.632064367,0.367935633,103,92,NewOrleans,28,24,19,21,230,33,22,22,26,-270,211,-6.5,H,2289,3,W ,110.5,103.125,86.25,0.466375,61.25,0.530125,25,0.3275,29.875,0.7275,89.25,0.430625,63.5,0.48725,25.75,0.28075,25.25,0.72975
980,980,2016312,2016,PHI,DET,1229.886883,1520.718967,0.25001772,0.74998228,111,125,Detroit,27,25,38,35,-1000,32,25,30,24,650,206,11.5,A,2290,14,L ,103.75,113,85.75,0.441875,56.875,0.474375,28.875,0.37425,23.875,0.727125,87.375,0.46375,67.125,0.4965,20.25,0.36175,30.375,0.822625,980,2016312,2016,PHI,DET,1229.886883,1520.718967,0.25001772,0.74998228,111,125,Detroit,27,25,38,35,-1000,32,25,30,24,650,206,11.5,A,2290,14,L ,100.125,98,81.375,0.48075,60.125,0.529125,21.25,0.346625,18.125,0.81075,84,0.444625,59.25,0.493375,24.75,0.338,22.375,0.670125
987,987,2016312,2016,POR,ORL,1570.315274,1399.848015,0.825913062,0.174086938,121,84,Orlando,24,18,23,19,350,31,32,27,31,-420,215,-8.5,H,2291,3,W ,115.625,105.625,86.25,0.485375,57.25,0.522125,29,0.417125,25.875,0.779875,87.75,0.460875,64,0.497625,23.75,0.384125,25.625,0.638125,987,2016312,2016,POR,ORL,1570.315274,1399.848015,0.825913062,0.174086938,121,84,Orlando,24,18,23,19,350,31,32,27,31,-420,215,-8.5,H,2291,3,W ,112.625,105.75,83.125,0.498,57.25,0.538625,25.875,0.40125,24.875,0.784875,87.25,0.458875,64.625,0.517875,22.625,0.296125,26.5,0.720625
984,984,2016312,2016,SAS,OKC,1784.461725,1628.174418,0.813862885,0.186137115,93,85,OklahomaCity,22,27,19,17,375,25,20,21,27,-450,211.5,-9,H,2292,5,W ,107,93.875,85,0.48875,64.5,0.53,20.5,0.364,19.625,0.85225,83.875,0.416375,62.5,0.45725,21.375,0.29425,23.25,0.779,984,2016312,2016,SAS,OKC,1784.461725,1628.174418,0.813862885,0.186137115,93,85,OklahomaCity,22,27,19,17,375,25,20,21,27,-450,211.5,-9,H,2292,5,W ,107.625,110.125,89.5,0.451375,65.375,0.513375,24.125,0.27775,25.375,0.790625,85.375,0.4705,58.25,0.53725,27.125,0.316125,25.75,0.82175
981,981,2016312,2016,TOR,MIA,1609.408996,1558.097938,0.70495716,0.29504284,112,104,Miami,24,22,25,26,210,28,25,17,27,-250,202.5,-6,H,2293,9,W ,107.625,102.875,78.25,0.48175,56.375,0.529625,21.875,0.366875,30.75,0.79675,81.75,0.461625,59.75,0.475125,22,0.438,25.5,0.750125,981,2016312,2016,TOR,MIA,1609.408996,1558.097938,0.70495716,0.29504284,112,104,Miami,24,22,25,26,210,28,25,17,27,-250,202.5,-6,H,2293,9,W ,101.5,105.25,86.375,0.43775,65,0.458625,21.375,0.38075,22.375,0.840625,88.75,0.463625,73.25,0.49225,15.5,0.278875,23.875,0.764125
989,989,2016313,2016,ATL,IND,1574.318205,1541.021441,0.682940406,0.317059594,104,75,Indiana,17,21,18,19,195,30,22,37,15,-230,198,-5,H,2294,1,W ,101.375,96.625,88.25,0.44775,56.375,0.5025,31.875,0.359125,15.375,0.751875,90.625,0.41225,64.375,0.474125,26.25,0.266875,20,0.725,989,2016313,2016,ATL,IND,1574.318205,1541.021441,0.682940406,0.317059594,104,75,Indiana,17,21,18,19,195,30,22,37,15,-230,198,-5,H,2294,1,W ,102.25,98.25,86,0.442375,63.625,0.476375,22.375,0.330125,24.375,0.77875,84.375,0.44175,62.125,0.477125,22.25,0.354375,20.5,0.780125
991,991,2016313,2016,BRK,MIL,1327.273979,1447.422702,0.471036119,0.528963881,100,109,Milwaukee,27,23,28,31,-125,25,26,28,21,105,208.5,1.5,A,2295,13,L ,103.5,107.75,79.75,0.493875,58,0.515875,21.75,0.437625,19,0.806875,87.625,0.4845,63.625,0.5215,24,0.391875,16.75,0.823375,991,2016313,2016,BRK,MIL,1327.273979,1447.422702,0.471036119,0.528963881,100,109,Milwaukee,27,23,28,31,-125,25,26,28,21,105,208.5,1.5,A,2295,13,L ,103.25,98.25,83.25,0.467125,54.75,0.5375,28.5,0.329375,22.125,0.7575,86.375,0.444875,70.375,0.472,16,0.322625,23,0.694875
988,988,2016313,2016,LAC,CLE,1640.538772,1667.318298,0.60383996,0.39616004,90,114,Cleveland,21,37,33,23,-140,19,22,27,22,120,207,2,A,2296,1,L ,101.625,99.25,85.375,0.44175,53.625,0.484375,31.75,0.37425,20.875,0.72525,86.375,0.425375,59.25,0.46625,27.125,0.3325,21.5,0.79,988,2016313,2016,LAC,CLE,1640.538772,1667.318298,0.60383996,0.39616004,90,114,Cleveland,21,37,33,23,-140,19,22,27,22,120,207,2,A,2296,1,L ,103.125,109.125,83.125,0.46725,58.25,0.52975,24.875,0.32125,23.5,0.771875,83,0.47425,52.75,0.519875,30.25,0.39475,23.75,0.768
992,992,2016313,2016,LAL,NYK,1308.734543,1399.340916,0.513515223,0.486484777,87,90,NewYork,18,28,19,25,-120,11,24,25,27,100,210,1.5,A,2297,8,L ,100.75,105.125,82.5,0.453625,59,0.510125,23.5,0.309875,24.125,0.778625,82.25,0.486375,57.875,0.54875,24.375,0.342375,22.625,0.765875,992,2016313,2016,LAL,NYK,1308.734543,1399.340916,0.513515223,0.486484777,87,90,NewYork,18,28,19,25,-120,11,24,25,27,100,210,1.5,A,2297,8,L ,101.5,102,88.625,0.45225,68.75,0.48925,19.875,0.315,19.625,0.757375,81.125,0.4635,59.25,0.49,21.875,0.376,21.875,0.836625
990,990,2016313,2016,SAC,UTA,1428.374071,1513.344309,0.521616084,0.478383916,99,108,Utah,36,25,23,24,-110,18,27,24,30,-110,207.5,0,A,2298,0,L ,105.375,113.5,88.125,0.450625,66.125,0.473375,22,0.37525,24.875,0.702375,85.625,0.4905,58.875,0.548875,26.75,0.373875,25.625,0.78125,990,2016313,2016,SAC,UTA,1428.374071,1513.344309,0.521616084,0.478383916,99,108,Utah,36,25,23,24,-110,18,27,24,30,-110,207.5,0,A,2298,0,L ,103,98.125,84.75,0.471375,62.5,0.511125,22.25,0.366,21.25,0.712875,82.625,0.438375,61.625,0.466875,21,0.3545,24.25,0.751125
993,993,2016314,2016,CHO,DAL,1566.847507,1472.59783,0.753653017,0.246346983,96,107,Dallas,22,30,19,36,200,18,15,32,31,-240,209,-5.5,A,2299,4,L ,113.875,102.375,83.875,0.47425,53.25,0.508,30.625,0.416875,26.875,0.80525,86.5,0.442625,59.75,0.513375,26.75,0.288125,23.375,0.7895,993,2016314,2016,CHO,DAL,1566.847507,1472.59783,0.753653017,0.246346983,96,107,Dallas,22,30,19,36,200,18,15,32,31,-240,209,-5.5,A,2299,4,L ,109.5,104.875,87.125,0.465875,56.25,0.52675,30.875,0.368125,23.5,0.748,85.5,0.441625,52.75,0.481125,32.75,0.364,23.375,0.729
1001,1001,2016314,2016,GSW,NOP,1786.445363,1438.354425,0.929525205,0.070474795,125,107,NewOrleans,24,26,19,38,1600,28,31,35,31,-6000,231.5,-16,H,2300,4,W ,120.375,107.875,88.25,0.50075,54.875,0.56325,33.375,0.395375,24.5,0.7845,86.625,0.437125,59.5,0.468375,27.125,0.347875,28.5,0.782,1001,2016314,2016,GSW,NOP,1786.445363,1438.354425,0.929525205,0.070474795,125,107,NewOrleans,24,26,19,38,1600,28,31,35,31,-6000,231.5,-16,H,2300,4,W ,113.375,102,86.25,0.483375,59.625,0.546625,26.625,0.366625,28.375,0.73075,88.75,0.417,62.875,0.475375,25.875,0.263625,27,0.765
998,998,2016314,2016,HOU,MEM,1539.769515,1526.559305,0.657391279,0.342608721,130,81,Memphis,22,19,15,25,700,34,31,32,33,-1100,207.5,-12,H,2301,0,W ,107.125,100.375,85,0.451875,49.125,0.539375,35.875,0.33875,26.25,0.688125,86.125,0.433875,61,0.466625,25.125,0.344875,24.125,0.719625,998,2016314,2016,HOU,MEM,1539.769515,1526.559305,0.657391279,0.342608721,130,81,Memphis,22,19,15,25,700,34,31,32,33,-1100,207.5,-12,H,2301,0,W ,105.5,96.5,81.25,0.463,51.75,0.53275,29.5,0.335125,27.375,0.745,85.25,0.407,63,0.461375,22.25,0.258875,27.5,0.7915
995,995,2016314,2016,MIA,DEN,1553.318867,1462.629191,0.749828535,0.250171465,124,119,Denver,33,29,29,28,260,36,28,26,34,-310,209,-7,H,2302,22,W ,111.5,105.5,84,0.51275,70,0.53425,14,0.392625,28.125,0.742375,90,0.45125,68.125,0.48375,21.875,0.3465,24,0.687,995,2016314,2016,MIA,DEN,1553.318867,1462.629191,0.749828535,0.250171465,124,119,Denver,33,29,29,28,260,36,28,26,34,-310,209,-7,H,2302,22,W ,102.625,102.625,82.75,0.47375,57.375,0.51725,25.375,0.3805,20.25,0.74575,86.875,0.4465,64.375,0.498,22.5,0.297375,24,0.752
997,997,2016314,2016,OKC,POR,1625.369514,1577.615156,0.700680922,0.299319078,128,94,Portland,22,20,30,22,280,31,35,36,26,-340,217,-7.5,H,2303,3,W ,111.25,105.875,89.875,0.48375,64.875,0.547125,25,0.32625,21.5,0.778125,88,0.45425,63.25,0.493125,24.75,0.35625,22.625,0.7575,997,2016314,2016,OKC,POR,1625.369514,1577.615156,0.700680922,0.299319078,128,94,Portland,22,20,30,22,280,31,35,36,26,-340,217,-7.5,H,2303,3,W ,111.75,104.375,88.125,0.4615,66.375,0.479875,21.75,0.388875,28.25,0.808375,84.75,0.43225,56.625,0.446125,28.125,0.393625,24.5,0.822625
999,999,2016314,2016,PHO,MIN,1310.954878,1361.122322,0.571227053,0.428772947,107,104,Minnesota,25,32,21,26,-115,27,20,29,31,-105,222.5,1,H,2304,14,W ,105.25,115.25,87.875,0.440875,61.125,0.491625,26.75,0.29975,26.375,0.728,81.875,0.47525,58,0.4985,23.875,0.422875,35.875,0.77925,999,2016314,2016,PHO,MIN,1310.954878,1361.122322,0.571227053,0.428772947,107,104,Minnesota,25,32,21,26,-115,27,20,29,31,-105,222.5,1,H,2304,14,W ,111,103.625,86.5,0.47325,58.25,0.525125,28.25,0.371,22.875,0.82775,82.5,0.454,64,0.48175,18.5,0.3535,27.5,0.817625
994,994,2016314,2016,TOR,CHI,1614.188067,1454.031463,0.817213532,0.182786468,107,109,Chicago,34,24,26,25,425,29,23,25,30,-550,206,-9.5,A,2305,1,L ,106.75,103.375,78,0.47725,56.875,0.5255,21.125,0.35625,31.375,0.799875,82.875,0.460875,59,0.483625,23.875,0.408,23.875,0.767875,994,2016314,2016,TOR,CHI,1614.188067,1454.031463,0.817213532,0.182786468,107,109,Chicago,34,24,26,25,425,29,23,25,30,-550,206,-9.5,A,2305,1,L ,109.5,98.625,87.125,0.478625,65.125,0.5315,22,0.307,23.875,0.840125,89.25,0.426125,67.375,0.439375,21.875,0.385625,18.375,0.785875
1000,1000,2016314,2016,UTA,CLE,1523.622537,1691.207217,0.403946329,0.596053671,94,85,Cleveland,26,18,22,19,-300,28,20,18,28,250,193,7,H,2306,11,W ,97.25,93.875,76.125,0.46275,53.625,0.504875,22.5,0.35625,27.125,0.739375,81.25,0.434375,56.5,0.480125,24.75,0.3645,21.375,0.695125,1000,2016314,2016,UTA,CLE,1523.622537,1691.207217,0.403946329,0.596053671,94,85,Cleveland,26,18,22,19,-300,28,20,18,28,250,193,7,H,2306,11,W ,101.625,105.875,79.375,0.475625,54.5,0.536,24.875,0.33975,23.5,0.771875,83,0.4615,50.125,0.51925,32.875,0.384125,21.875,0.759125
